*WEATHER DATA: GGCMI

@ INSI      LAT     LONG  ELEV   TAV   AMP REFHT WNDHT
 GGCMI    -9.25    34.75   -99  22.2  13.8
@DATE  SRAD  TMIN  TMAX  RAIN
84265  23.2  14.1  34.0   0.0
84266  24.3  13.9  35.1   0.0
84267  28.6  12.6  36.3   0.0
84268  25.0  12.3  36.4   0.0
84269  21.4  14.2  35.4   0.0
84270  22.2  15.6  35.1   0.0
84271  22.3  17.8  37.1   0.0
84272  22.9  19.6  37.1   0.2
84273  18.3  20.7  32.8   0.0
84274  21.6  19.3  31.6   8.7
84275  20.3  17.5  31.2   0.0
84276  20.5  17.8  30.1   0.0
84277  21.3  17.7  30.9   0.0
84278  25.1  15.9  31.8   0.0
84279  24.3  17.5  32.4   0.0
84280  27.4  17.1  32.6   0.0
84281  28.2  15.2  31.9   0.0
84282  27.8  15.5  32.3   0.0
84283  22.1  16.4  30.8   0.9
84284  21.6  17.9  31.6   0.0
84285  26.3  16.9  32.7   0.0
84286  29.2  14.6  32.9   0.0
84287  28.8  15.2  33.3   0.0
84288  22.5  17.4  31.8   0.0
84289  26.9  17.2  32.9   0.0
84290  26.9  17.0  34.1   0.0
84291  25.1  16.3  34.2   0.0
84292  24.7  17.9  32.7   0.0
84293  27.6  15.7  33.5   0.0
84294  26.6  17.2  33.5   0.0
84295  21.8  19.5  33.8   0.0
84296  16.1  22.0  31.6   0.5
84297  18.4  20.6  33.1   6.3
84298  21.6  20.8  33.5   5.5
84299  16.7  21.3  29.7   3.6
84300  22.2  19.8  31.5   0.0
84301  21.6  20.4  31.2   0.0
84302  24.5  18.3  31.8   0.0
84303  20.5  18.7  31.2   1.1
84304  23.3  18.1  32.4   0.0
84305  28.7  17.9  34.3   0.0
84306  27.0  16.7  33.7   0.0
84307  21.4  18.8  32.4   0.0
84308  22.7  18.2  32.4   0.0
84309  23.6  18.0  33.1   0.0
84310  28.9  17.2  34.6   0.0
84311  29.1  17.2  34.9   0.0
84312  24.2  19.2  35.6   0.0
84313  17.1  19.5  32.9   0.0
84314  28.8  17.0  34.8   0.0
84315  27.8  17.1  34.5   0.0
84316  23.6  18.4  33.8   0.0
84317  25.1  19.0  35.0   0.9
84318  20.1  21.6  33.4   5.1
84319  18.3  20.6  32.2   5.1
84320  19.9  20.3  31.7   0.0
84321  22.1  21.1  32.6   0.0
84322  28.4  19.2  33.9   0.0
84323  26.9  18.8  34.2   0.0
84324  28.0  18.8  34.2   0.0
84325  20.7  19.4  33.4   1.4
84326  22.7  20.8  33.6   0.0
84327  22.2  20.6  33.2   0.0
84328  21.8  20.4  33.2   0.0
84329  22.3  21.0  32.8   8.3
84330  21.8  20.6  33.2  12.6
84331  18.1  20.8  33.1  22.9
84332  17.1  20.8  32.0  23.3
84333  12.8  21.2  29.1   8.6
84334  18.0  22.0  30.8   5.8
84335  13.0  21.8  29.1  13.4
84336  15.3  21.7  31.3  19.6
84337  18.2  21.8  34.5   2.5
84338  19.6  21.9  31.7   5.6
84339  20.9  20.6  30.9  35.0
84340  16.4  21.2  30.1   7.7
84341  14.8  21.5  29.7  66.9
84342  10.6  21.3  28.1   7.6
84343  20.9  21.1  29.2   2.4
84344  18.3  21.6  28.7   1.2
84345  19.9  21.5  29.3   5.0
84346  22.3  20.8  30.3   0.7
84347  23.3  21.1  30.2   0.4
84348  22.9  20.7  29.6   2.1
84349  24.9  21.2  30.5   1.6
84350  25.5  21.2  30.9   0.0
84351  23.9  20.2  30.2   0.0
84352  22.6  20.6  30.5   0.0
84353  23.4  21.2  31.1   1.1
84354  20.9  21.3  30.6   0.0
84355  20.8  21.1  37.9   6.2
84356  21.9  21.5  30.0   3.9
84357  22.8  21.4  30.6   1.9
84358  22.2  21.0  29.6   0.2
84359  23.2  20.8  31.4   0.7
84360  25.2  20.3  32.4   0.0
84361  22.3  20.1  31.3   5.3
84362  22.0  21.9  31.8   3.8
84363  23.2  21.3  30.9   1.3
84364  23.2  21.0  31.1   0.0
84365  25.2  21.0  31.8   0.0
84366  23.4  20.6  31.2   0.0
85001  21.1  19.6  29.6   2.8
85002  22.9  20.8  31.4   8.5
85003  20.4  19.5  29.2   0.0
85004  23.3  20.1  31.2   1.9
85005  24.4  20.2  32.0   0.0
85006  21.0  21.4  31.7   3.8
85007  20.1  21.2  30.5   9.9
85008  19.4  21.4  30.4   7.0
85009  19.0  22.1  34.9   7.7
85010  18.2  22.2  30.8   3.3
85011  20.6  21.7  29.8   7.3
85012  21.2  21.4  30.0   2.7
85013  19.8  20.9  29.1   8.6
85014  20.5  21.9  30.1   7.6
85015  22.0  21.6  30.2   5.5
85016  26.2  21.0  32.3   0.0
85017  24.1  20.8  31.1   2.3
85018  23.8  21.4  32.0   0.0
85019  28.0  20.0  33.5   0.0
85020  25.8  19.5  33.0   0.0
85021  26.4  20.3  32.8   0.6
85022  21.0  21.4  32.1   5.9
85023  22.1  21.3  31.7   5.4
85024  20.7  21.5  32.2  13.2
85025  15.5  21.7  28.9  15.7
85026  19.8  20.6  29.9   2.8
85027  27.7  19.1  30.3   0.0
85028  13.7  19.7  27.5   8.7
85029  19.4  20.9  28.9   4.8
85030  17.2  20.8  27.9   8.1
85031  15.4  20.3  27.2  16.1
85032  20.8  20.0  28.9  11.7
85033  17.9  21.3  30.0   6.1
85034  18.7  21.2  30.0   7.8
85035  24.7  20.7  30.7   0.0
85036  25.4  20.2  31.6   0.0
85037  23.6  21.0  30.2   0.0
85038  20.7  21.4  29.6   6.5
85039  21.3  21.0  31.3   0.0
85040  25.6  20.4  32.4   0.0
85041  26.8  20.2  33.4   0.0
85042  28.3  20.3  33.2   0.0
85043  23.3  20.0  31.6   0.0
85044  25.7  20.0  32.3   0.0
85045  21.4  22.1  31.8   8.8
85046  16.8  21.3  30.0  18.7
85047  14.6  21.4  28.4   9.2
85048  14.1  20.2  30.1  18.0
85049  20.1  19.5  30.6   0.0
85050  22.7  21.4  31.8   0.0
85051  18.9  21.3  29.6   2.0
85052  14.6  22.1  29.5  17.0
85053  23.0  21.3  32.5   1.9
85054  20.2  21.7  29.5  14.3
85055  20.5  21.1  30.5   0.0
85056  21.2  21.6  31.7   0.0
85057  19.6  22.2  31.2  15.1
85058  12.2  21.8  28.4  23.9
85059  20.4  21.4  29.1   6.2
85060  17.8  20.9  28.8   8.6
85061  17.6  22.5  30.7  21.1
85062  13.6  21.5  28.4  29.3
85063  16.8  21.7  31.8   6.4
85064  14.9  22.0  31.7  12.0
85065  14.4  21.6  29.8  20.1
85066  19.3  20.8  30.4   0.0
85067  17.8  21.0  30.0  15.8
85068  16.3  21.3  28.3  14.5
85069  14.2  21.4  31.0   9.5
85070  14.8  21.3  28.0  18.0
85071  13.8  21.3  26.5  29.5
85072  17.7  20.3  29.3  11.5
85073  19.6  19.9  31.2   0.0
85074  20.2  20.3  30.6   5.8
85075  15.3  21.6  28.5   9.8
85076  19.7  20.6  29.9  10.0
85077  17.7  21.6  29.6   3.5
85078  19.6  21.2  29.3  15.3
85079  14.4  21.6  26.1  24.4
85080  16.6  19.9  28.9   6.6
85081  16.1  20.5  28.1  15.7
85082  16.8  21.5  28.6   8.5
85083  19.3  19.7  30.1   0.0
85084  21.3  19.6  30.5   0.0
85085  20.3  20.4  30.2   1.2
85086  18.1  20.8  31.5   0.0
85087  22.2  20.1  31.6   0.6
85088  21.8  20.4  32.0   1.4
85089  22.7  20.0  31.6   1.8
85090  17.7  21.1  31.1  15.4
85091  13.5  22.2  29.1   5.1
85092   7.2  21.9  27.9  28.0
85093   9.7  21.9  27.7  10.5
85094  13.8  20.9  28.9  10.6
85095  14.4  21.4  29.6   8.0
85096  20.6  22.0  30.3   4.1
85097  17.1  21.2  29.1   7.1
85098  14.8  21.5  29.3  11.8
85099  18.9  21.1  30.3   5.8
85100  16.3  21.8  29.7   4.1
85101  19.5  21.1  29.9   6.5
85102  20.5  21.5  30.6   2.9
85103  21.6  20.5  32.6   0.0
85104  23.5  18.3  32.4   0.0
85105  23.2  17.7  32.5   0.0
85106  22.9  18.7  32.5   0.0
85107  19.0  18.5  31.9   1.0
85108  20.9  19.5  31.9   0.0
85109  19.4  21.2  32.4   0.0
85110  19.3  21.0  31.6   7.8
85111  18.8  20.9  30.8   0.0
85112  17.3  20.8  29.5   9.7
85113  15.4  21.0  29.7   8.6
85114  19.2  18.8  31.0   0.0
85115  19.5  18.5  30.8   0.0
85116  19.4  18.3  32.2   0.0
85117  17.3  19.6  31.5   0.0
85118  18.6  18.8  31.6   0.0
85119  18.6  18.9  31.5   0.0
85120  20.0  17.5  32.6   0.0
85121  20.2  19.7  32.4   0.0
85122  19.6  20.7  31.4  10.6
85123  16.7  20.6  29.3   2.5
85124  18.0  19.9  31.3   0.0
85125  18.3  19.9  32.0   0.0
85126  16.5  19.3  30.3   0.3
85127  20.0  18.2  31.4   0.0
85128  19.5  18.2  31.6   0.0
85129  14.3  20.6  30.9   0.0
85130  17.7  20.3  30.7   1.3
85131  15.2  21.5  30.9   5.5
85132  13.8  19.9  30.2   0.0
85133  17.9  18.2  30.9   0.0
85134  14.8  18.0  30.5   0.0
85135  19.5  16.6  31.7   0.0
85136  17.9  17.0  31.7   0.0
85137  18.6  17.3  31.9   0.0
85138  16.4  18.6  30.9   0.0
85139  19.0  17.7  31.6   0.0
85140  15.4  18.1  30.7   0.0
85141  17.5  19.2  31.6   0.0
85142  17.6  18.3  32.0   0.0
85143  17.5  17.9  31.1   0.0
85144  17.0  17.7  30.7   0.0
85145  18.2  16.5  31.1   0.0
85146  18.5  15.3  30.5   0.0
85147  15.6  15.7  30.6   0.0
85148  16.6  17.9  30.4   0.0
85149  16.9  20.2  31.5   0.0
85150  15.9  19.6  32.4   0.0
85151  15.7  20.2  32.8   0.0
85152  16.6  17.9  33.2   0.0
85153  16.3  19.1  33.4   0.0
85154  15.1  20.6  33.1   0.0
85155  18.0  18.1  32.3   0.0
85156  19.1  17.1  33.0   0.0
85157  18.8  15.5  31.8   0.0
85158  21.1  16.8  30.7   0.0
85159  21.2  14.0  30.7   0.0
85160  17.2  15.5  29.8   0.0
85161  17.3  13.9  30.4   0.0
85162  17.5  15.1  31.1   0.0
85163  18.6  14.5  29.9   0.0
85164  18.9  12.9  30.7   0.0
85165  16.6  13.7  29.9   0.0
85166  19.3  13.9  30.5   0.0
85167  19.8  12.7  30.9   0.0
85168  21.5  11.6  32.1   0.0
85169  18.0  12.8  31.0   0.0
85170  18.3  14.1  32.9   0.0
85171  19.6  13.5  32.1   0.0
85172  17.1  13.1  29.0   0.0
85173  17.3  12.0  29.3   0.1
85174  18.9   9.8  30.1   0.0
85175  18.7  10.7  30.9   0.0
85176  18.7  11.2  29.3   0.0
85177  18.5   9.8  28.8   0.0
85178  14.7  13.7  29.3   0.0
85179  14.9  15.2  29.6   0.0
85180  15.5  14.5  28.9   0.0
85181  17.9  12.7  30.6   0.1
85182  16.2  13.1  28.8   0.0
85183  15.1  13.7  28.5   0.0
85184  15.5  14.9  28.1   0.0
85185  15.5  13.4  29.2   0.0
85186  17.9  14.0  28.6   0.0
85187  15.4  11.5  27.0   0.0
85188  13.4  12.2  26.7   0.0
85189  13.5  14.5  27.0   0.0
85190  15.6  10.4  26.7   0.0
85191  16.4  10.9  28.5   0.0
85192  20.9  10.0  30.3   0.0
85193  19.5  10.0  29.3   0.0
85194  17.3  11.7  29.6   0.3
85195  15.7  14.3  28.7   0.0
85196  17.2  12.7  29.0   0.0
85197  18.1  11.2  29.3   0.0
85198  17.9  11.2  29.0   0.0
85199  18.9  11.2  30.7   0.0
85200  15.4  13.0  30.9   0.0
85201  16.6  13.4  30.4   0.0
85202  16.7  13.1  30.1   0.0
85203  19.4  12.6  30.4   0.2
85204  21.4   9.9  30.8   0.0
85205  16.9  12.2  29.6   0.0
85206  22.0  10.7  30.2   0.0
85207  15.9  11.6  28.9   0.0
85208  16.5  13.6  28.6   0.4
85209  13.2  11.4  27.0   0.2
85210  18.2  10.0  27.0   0.0
85211  16.3  10.5  26.6   0.0
85212  18.4  11.9  28.5   0.0
85213  22.8   9.7  29.8   0.0
85214  21.2  11.0  30.0   0.0
85215  17.7  12.7  29.3   0.0
85216  14.5  13.1  26.4   0.5
85217  16.7  12.9  27.5   0.0
85218  15.8  15.6  28.2   0.7
85219  13.9  15.9  27.5   0.6
85220  14.4  16.8  27.5   0.0
85221  15.4  13.0  28.1   0.0
85222  23.7  10.1  29.7   0.0
85223  20.0  11.0  29.1   0.0
85224  21.0  10.1  29.4   0.0
85225  21.1  12.0  30.2   0.0
85226  20.8  11.4  30.4   0.4
85227  22.2  11.8  29.5   0.0
85228  16.0  11.4  28.6   0.0
85229  14.8  15.3  28.1   0.0
85230  17.7  14.0  28.4   0.0
85231  20.8  11.2  30.2   0.0
85232  20.2  12.0  30.3   0.0
85233  18.6  14.3  30.6   0.0
85234  16.9  15.2  30.0   0.5
85235  18.0  15.5  28.8   0.0
85236  16.3  13.5  27.9   0.5
85237  18.1  15.6  29.6   0.7
85238  17.6  15.8  29.4   0.0
85239  22.4  13.4  30.7   0.0
85240  22.9  10.3  32.2   0.0
85241  18.8  12.4  31.1   0.0
85242  18.4  14.2  31.1   0.0
85243  17.3  14.9  31.7   0.0
85244  19.3  16.0  31.5   0.5
85245  18.0  18.8  32.8   0.0
85246  17.3  17.9  30.5   0.0
85247  18.3  15.6  30.9   0.0
85248  17.8  20.0  31.3   0.0
85249  17.3  15.5  30.9   0.0
85250  21.7  15.6  32.8   0.0
85251  20.3  17.7  33.4   0.0
85252  20.9  17.6  34.2   0.0
85253  19.2  18.1  35.2   0.0
85254  22.0  17.6  34.9   0.0
85255  26.5  15.6  33.5   0.0
85256  25.1  15.1  33.7   0.0
85257  24.7  13.4  34.1   0.3
85258  25.3  16.3  34.6   0.0
85259  27.0  13.9  35.3   0.3
85260  26.5  12.4  34.4   0.0
85261  21.2  15.7  32.5   0.0
85262  23.8  15.7  33.3   0.0
85263  21.3  15.8  32.8   0.0
85264  23.6  15.9  33.4   0.0
85265  27.1  15.5  33.8   0.0
85266  26.7  13.4  32.4   0.0
85267  27.5  13.3  33.2   0.0
85268  27.7  12.0  33.1   0.0
85269  27.9  11.9  34.5   0.0
85270  26.8  12.8  35.3   0.0
85271  27.3  14.5  36.2   0.0
85272  27.4  13.1  36.6   0.0
85273  27.3  13.9  35.8   0.0
85274  27.1  15.9  34.2   0.0
85275  25.1  16.2  33.6   0.0
85276  27.2  16.5  34.4   0.0
85277  28.4  14.8  35.8   0.0
85278  27.3  15.3  35.3   0.0
85279  25.3  16.1  34.2   0.0
85280  26.2  17.2  33.2   0.0
85281  22.5  16.6  32.5   0.0
85282  20.2  18.2  31.2   4.0
85283  22.6  18.4  32.9   0.0
85284  23.7  17.5  34.8   0.0
85285  23.0  19.1  33.1   0.0
85286  21.2  17.7  31.3   0.0
85287  21.5  19.0  31.7   0.0
85288  24.3  17.3  34.0   0.0
85289  22.9  17.9  33.1   0.9
85290  22.5  18.4  32.3   7.5
85291  24.2  17.1  33.1   0.0
85292  25.3  17.9  33.6   0.0
85293  26.5  18.0  32.4   0.0
85294  24.3  15.7  31.9   0.0
85295  21.5  17.5  31.9   4.6
85296  23.3  18.0  31.9   6.6
85297  21.4  17.8  30.6   0.0
85298  20.7  19.2  30.7   2.4
85299  24.5  18.8  33.3   0.0
85300  27.8  16.8  32.5   0.0
85301  27.0  17.6  34.0   0.0
85302  22.3  18.9  34.2   0.0
85303  21.7  20.5  34.2   0.0
85304  19.5  21.6  32.7   0.0
85305  25.6  19.5  34.2   0.0
85306  21.8  20.0  32.1   7.4
85307  23.9  18.9  33.5   0.0
85308  28.8  17.8  35.0   0.0
85309  29.4  15.1  34.5   0.0
85310  26.8  17.6  33.9   0.0
85311  30.1  15.3  35.5   0.0
85312  27.0  14.4  33.3   0.0
85313  17.2  20.6  31.9   5.4
85314  20.4  19.8  31.6   0.0
85315  20.2  20.7  32.2   0.0
85316  23.7  19.9  32.5   0.0
85317  25.8  18.3  32.7   0.0
85318  22.8  18.3  32.6   0.0
85319  22.1  20.1  33.2   0.0
85320  23.3  17.9  33.3   0.0
85321  30.0  16.7  35.3   0.0
85322  29.5  15.9  34.9   0.0
85323  26.0  17.7  34.3   0.0
85324  24.5  19.3  33.8   0.0
85325  24.3  19.9  33.7   1.5
85326  19.3  21.2  31.8   4.4
85327  19.2  21.0  30.4   0.0
85328  17.9  20.7  31.3   0.0
85329  20.2  20.6  32.1   0.0
85330  23.0  20.4  31.8   2.8
85331  23.0  21.5  33.8   0.0
85332  27.7  20.2  34.7   0.0
85333  26.2  21.3  33.9   0.0
85334  24.5  22.5  34.7   0.0
85335  22.1  20.5  34.6   0.0
85336  19.7  21.3  32.8   0.0
85337  22.7  20.6  31.8   4.5
85338  23.0  20.2  32.7   0.0
85339  22.9  19.9  33.5  11.1
85340  21.8  21.5  31.5  10.3
85341  22.2  21.4  31.0   0.8
85342  23.5  20.9  33.8   0.0
85343  24.9  20.1  34.1   2.6
85344  22.1  21.6  32.8   9.0
85345  20.3  21.8  31.1  16.1
85346  14.0  21.6  29.0  36.5
85347  16.6  21.4  28.9  15.8
85348  23.1  21.0  31.4   0.3
85349  28.2  20.1  32.2   0.0
85350  21.9  19.5  30.7  10.6
85351  22.4  21.2  31.2   0.0
85352  22.7  20.9  30.7   0.5
85353  22.5  20.4  31.9   0.0
85354  23.5  20.3  32.6   0.0
85355  25.7  19.6  32.9   0.0
85356  24.3  20.6  33.4   0.0
85357  25.0  20.6  33.5   0.0
85358  25.4  20.4  35.4   0.0
85359  26.1  20.7  34.5   0.0
85360  27.0  20.7  35.5   0.0
85361  23.3  20.7  32.9   0.0
85362  17.0  21.8  32.6  29.1
85363  20.5  21.2  32.2  32.0
85364  15.9  21.6  29.7  20.3
85365  10.9  21.8  29.3  17.4
86001  19.0  20.8  33.6  11.6
86002  18.5  20.3  27.8   2.2
86003  14.6  20.5  28.5  13.8
86004  19.4  21.2  30.5  13.1
86005  15.8  22.0  28.6   7.8
86006  18.8  21.3  28.9   4.5
86007  21.6  20.7  29.9   1.1
86008  21.0  20.6  29.6   4.9
86009  17.8  21.6  28.9   6.9
86010  19.1  21.1  30.4   7.5
86011  16.8  21.5  30.5  10.4
86012  17.4  22.1  28.7  11.1
86013  18.9  21.4  29.7  11.6
86014  16.9  21.2  27.6   6.9
86015  20.1  21.4  30.0  16.9
86016  16.2  21.5  29.1  13.1
86017  19.6  21.7  29.4  11.1
86018  24.2  21.1  30.4   0.0
86019  23.0  20.3  30.4   0.0
86020  23.8  20.1  31.1   0.0
86021  23.8  20.5  29.8   7.3
86022  22.2  21.2  30.7  12.6
86023  23.7  21.4  29.4   5.1
86024  15.4  22.1  27.5  13.9
86025  16.6  21.8  28.3  17.9
86026  15.6  21.5  29.9  10.6
86027  21.1  21.4  30.1   0.0
86028  22.6  21.2  30.1   9.4
86029  16.5  22.0  32.1   5.4
86030  20.6  21.8  30.8   3.5
86031  20.7  21.5  31.9   0.2
86032  15.3  22.7  31.9   1.7
86033  15.7  21.8  29.0  14.3
86034  21.5  22.2  32.7   5.8
86035  19.4  22.4  31.3  15.6
86036  20.0  21.6  32.8   6.8
86037  19.0  22.0  32.4   4.3
86038  17.4  22.7  31.7   4.7
86039  25.0  22.1  33.5   0.0
86040  23.0  20.9  33.9   0.0
86041  21.3  21.9  33.1   0.0
86042  19.6  21.9  30.9   5.6
86043  21.0  21.8  32.7   6.7
86044  20.7  21.8  31.0  10.5
86045  22.1  20.9  30.4   9.4
86046  16.3  22.0  28.8   7.6
86047  16.7  21.6  28.7   9.9
86048  19.7  20.9  30.4  19.5
86049  16.7  20.9  28.6  18.8
86050  19.3  20.3  29.4   0.0
86051  15.0  21.0  27.7  32.7
86052  19.3  21.4  29.8  17.5
86053  17.9  21.1  29.1   5.3
86054  20.7  20.8  31.7  13.1
86055  21.5  20.7  28.8  11.2
86056  18.9  20.9  28.8   8.6
86057  16.8  20.5  28.3  14.3
86058  23.4  19.3  30.9   1.6
86059  16.6  22.0  35.8   7.5
86060  17.3  22.3  31.3  19.8
86061  15.5  22.1  29.9   5.5
86062  16.1  21.2  28.3  18.6
86063  16.7  21.2  29.6   9.4
86064  18.0  20.3  28.5  13.2
86065  19.3  20.3  30.0  11.6
86066  20.4  20.4  30.3   9.9
86067  16.3  21.3  29.5  13.2
86068  15.6  21.5  32.0  14.7
86069  19.2  20.7  29.7  18.1
86070  12.7  20.8  27.3  17.7
86071  20.9  20.6  29.7   9.3
86072  16.0  21.3  27.9  12.8
86073  16.3  20.5  32.8  21.7
86074  16.1  20.5  30.4  14.1
86075  15.7  21.1  31.0  10.3
86076  13.8  21.6  28.2  16.2
86077  22.5  20.3  31.6   0.0
86078  24.1  19.4  32.4   0.0
86079  21.9  20.5  30.0  13.7
86080  17.5  21.1  29.7   5.8
86081  22.7  19.5  31.7   0.0
86082  21.9  20.4  31.1   0.0
86083  20.6  20.7  31.3   1.7
86084  19.4  21.2  30.5   0.0
86085  21.3  19.9  31.8   0.0
86086  22.9  19.3  31.4   4.1
86087  19.2  20.8  31.1   3.7
86088  21.7  20.2  32.2   0.0
86089  20.5  19.9  31.7   0.0
86090  21.8  19.0  31.1   0.0
86091  23.0  18.0  32.0   0.0
86092  21.0  18.8  32.1   0.0
86093  21.3  20.0  33.2   2.0
86094  23.4  20.3  34.0   0.0
86095  22.2  20.2  35.6   0.0
86096  20.4  20.4  35.5   1.6
86097  21.3  19.6  34.2   3.5
86098  18.4  21.9  33.2   6.5
86099  17.7  22.2  31.5   0.0
86100  17.8  21.8  30.6  12.8
86101  16.6  21.2  28.7   6.5
86102  14.4  20.8  32.6   0.0
86103  17.4  20.2  31.6   0.0
86104  19.5  20.6  31.1  11.0
86105  19.4  21.1  31.7   5.6
86106  18.7  20.8  31.7   9.1
86107  18.9  21.4  29.9  14.4
86108  11.5  21.4  30.6  10.5
86109  14.5  20.4  29.9   0.0
86110  14.9  20.5  29.9   0.0
86111  16.3  20.5  29.6   0.0
86112  15.4  20.5  29.5   0.0
86113  14.8  20.5  30.8   0.0
86114  17.3  19.6  30.8   0.0
86115  16.5  20.4  31.2   0.0
86116  16.5  19.8  32.0   0.0
86117  16.4  20.3  31.8   4.0
86118  17.8  20.9  31.1   3.8
86119  12.3  21.5  31.3   3.7
86120  18.3  20.1  32.0   3.7
86121  18.4  19.9  31.8   0.0
86122  18.8  19.7  32.2   0.0
86123  17.2  19.5  32.2  10.0
86124  18.0  19.9  32.4   6.7
86125  16.7  20.0  31.6   0.0
86126  18.0  19.0  31.9   0.0
86127  20.1  17.8  32.2   0.0
86128  20.1  17.6  32.4   0.0
86129  20.5  17.6  31.6   0.0
86130  17.7  18.0  31.9   0.2
86131  17.4  20.1  30.2  14.2
86132  18.0  18.9  31.6   0.0
86133  21.0  17.6  33.2   0.0
86134  21.5  17.5  33.2   0.0
86135  19.5  15.3  32.6   0.0
86136  18.8  19.1  31.6   0.0
86137  21.3  17.4  32.0   0.0
86138  15.8  17.3  31.1   0.0
86139  11.7  19.1  29.0   4.5
86140  13.5  19.5  29.6   0.7
86141  14.7  18.2  30.8   0.0
86142  19.9  16.0  32.2   0.0
86143  21.2  15.5  31.6   0.0
86144  21.0  14.8  32.9   0.0
86145  18.0  17.1  32.2   0.0
86146  17.3  18.1  31.4   0.0
86147  16.8  16.5  31.5   0.0
86148  17.9  15.3  31.4   0.0
86149  16.5  15.6  31.6   0.0
86150  19.6  15.9  32.2   0.0
86151  18.2  16.0  32.6   0.0
86152  16.6  16.0  31.6   0.0
86153  16.3  17.0  30.7   0.0
86154  17.3  17.0  30.8   0.0
86155  17.4  15.4  31.6   0.0
86156  17.1  16.6  31.2   0.0
86157  19.1  16.0  30.8   0.0
86158  18.4  12.0  29.1   0.0
86159  16.7  18.4  30.6   0.0
86160  17.2  17.7  31.3   0.0
86161  16.8  16.2  31.3   0.0
86162  21.4  13.7  32.8   0.0
86163  18.6  14.6  32.5   0.0
86164  16.3  15.1  31.4   0.0
86165  19.4  14.2  31.4   0.0
86166  20.7  12.8  31.9   0.0
86167  19.6  11.8  31.3   0.0
86168  20.0  12.1  31.2   0.0
86169  20.6  12.3  31.9   0.0
86170  20.2  12.1  32.6   0.0
86171  18.8  12.7  35.6   0.0
86172  21.5  12.2  34.6   0.0
86173  19.7  11.3  32.7   0.6
86174  17.9  12.8  31.2   0.0
86175  17.9  12.6  30.5   0.0
86176  17.0  12.9  31.1   0.0
86177  19.2  12.8  32.5   0.0
86178  21.5  11.9  32.0   0.0
86179  22.3   9.6  32.0   0.0
86180  22.1   9.3  30.7   0.0
86181  19.3  10.6  30.0   0.0
86182  22.0  15.2  28.6   0.0
86183  20.3  14.0  28.6   0.0
86184  18.6  12.3  28.1   0.0
86185  21.6  13.9  28.6   0.0
86186  19.8  11.5  27.9   0.0
86187  18.2  11.4  26.9   0.0
86188  22.0   7.1  29.6   0.0
86189  18.7   9.6  29.8   0.2
86190  20.2  10.3  29.6   0.0
86191  19.5   9.5  29.1   0.0
86192  19.1   9.0  29.7   0.0
86193  19.7   7.9  29.7   0.0
86194  21.6   9.7  30.4   0.0
86195  22.6   8.7  30.5   0.0
86196  22.5   7.7  30.4   0.0
86197  21.5   9.9  29.8   0.0
86198  22.1   8.7  30.4   0.0
86199  22.0   8.2  30.4   0.0
86200  20.2   9.9  30.2   0.0
86201  20.9   9.9  32.4   0.0
86202  18.8  11.8  31.9   0.0
86203  18.2  13.2  32.9   0.1
86204  22.0  12.0  32.3   0.0
86205  21.1  11.1  31.4   0.0
86206  19.7  11.0  31.0   0.1
86207  18.7  11.1  30.2   0.0
86208  14.5  11.6  28.8   0.0
86209  18.3   8.5  31.0   0.0
86210  18.6  10.6  30.6   0.0
86211  14.7  13.6  28.2   0.0
86212  16.8  14.3  29.2   0.1
86213  18.1  16.0  29.1   0.0
86214  18.7  12.7  29.3   0.0
86215  19.0  12.5  29.8   0.0
86216  19.1  11.4  30.2   0.0
86217  16.3  13.6  28.4   0.0
86218  17.5  14.0  29.4   0.0
86219  16.7  13.3  29.4   0.3
86220  17.0  13.9  29.6   0.0
86221  15.5  14.5  28.7   0.0
86222  15.8  13.7  29.3   0.6
86223  16.7  14.7  29.0   0.0
86224  19.1  13.0  30.1   0.0
86225  23.1  11.8  31.7   0.0
86226  22.4  12.7  31.7   0.0
86227  21.2  14.4  30.0   0.0
86228  19.7  14.1  29.6   0.0
86229  19.4  11.7  29.5   0.0
86230  20.5  14.5  30.0   0.0
86231  22.5  11.5  31.2   0.0
86232  23.1  12.5  32.3   0.3
86233  21.9  12.2  31.3   0.0
86234  15.1  15.8  27.8   0.0
86235  18.9  13.8  29.9   0.0
86236  21.9  11.1  32.9   0.0
86237  19.5  12.0  31.6   0.0
86238  16.7  14.1  29.7   0.2
86239  20.3  15.2  30.8   0.0
86240  19.6  13.6  31.0   0.0
86241  20.9  12.4  31.8   0.0
86242  19.8  12.1  31.1   0.0
86243  23.0  13.7  31.5   0.0
86244  19.8  13.1  30.6   5.0
86245  16.0  17.0  28.9   0.1
86246  16.6  14.6  28.5   0.0
86247  20.8  12.9  28.7   0.0
86248  19.7  16.4  28.5   0.0
86249  18.3  15.8  28.9   0.0
86250  20.7  16.0  30.8   0.0
86251  21.3  16.6  33.6   0.0
86252  21.9  16.4  34.2   0.0
86253  26.8  13.8  34.2   0.0
86254  26.4  12.5  32.5   0.0
86255  25.9  13.5  32.9   0.0
86256  25.7  13.3  32.9   0.0
86257  26.0  12.5  33.4   0.0
86258  24.2  14.0  33.6   0.0
86259  23.6  15.6  33.7   0.0
86260  23.0  15.4  34.9   0.0
86261  21.0  17.0  32.8   0.0
86262  18.8  18.3  32.0   0.0
86263  20.8  17.3  32.7   0.0
86264  18.8  17.2  31.1   0.0
